taglank,tagslag,plandatumtid,utfdatumtid,tidsavvikelse,riktningny,plats,platssignatur,latitud,longitud,antal_orsakskravande_merforseningar,registrerad_merforsening,orsakskod,niva1,niva1kod,niva2,niva2kod,niva3,niva3kod,vfran,vtill,tagnr,annonserat_tagnr,avtalspart,utf_aktor
202404108383,GT,2024-04-10 23:45:00,2024-04-11 00:55:00,70,Avgång,Floda,Fd,57.81000255389,12.361481813549,0,0.0,-- -,-,-,-,-,-,-,HRBG,SÄR,55759,-,Green Cargo AB,Green Cargo AB
202404108383,GT,2024-04-10 23:47:00,2024-04-11 00:57:00,70,Avgång,Stenkullen,Sn,57.791737150892,12.314619854101,0,0.0,-- -,-,-,-,-,-,-,HRBG,SÄR,55759,-,Green Cargo AB,Green Cargo AB
202404108383,GT,2024-04-10 23:49:00,2024-04-11 01:00:00,71,Avgång,Lerum,Lr,57.76940162823,12.272803970853,0,1.0,-- -,-,-,-,-,-,-,HRBG,SÄR,55759,-,Green Cargo AB,Green Cargo AB
202404108383,GT,2024-04-10 23:50:00,2024-04-11 01:01:00,71,Avgång,Aspedalen,Asd,57.762478064259,12.258478349733,0,0.0,-- -,-,-,-,-,-,-,HRBG,SÄR,55759,-,Green Cargo AB,Green Cargo AB
202404108383,GT,2024-04-10 23:51:00,2024-04-11 01:02:00,71,Avgång,Aspen,Apn,57.754422054421,12.240512226675,0,0.0,-- -,-,-,-,-,-,-,HRBG,SÄR,55759,-,Green Cargo AB,Green Cargo AB
202404108383,GT,2024-04-10 23:52:00,2024-04-11 01:04:00,72,Avgång,Jonsered östra,J,57.751211548547,12.19217610578,0,1.0,-- -,-,-,-,-,-,-,HRBG,SÄR,55759,-,Green Cargo AB,Green Cargo AB
202404108383,GT,2024-04-10 23:53:00,2024-04-11 01:04:00,71,Avgång,Jonsered Västra,Jv,57.749846131644,12.173623404806,0,0.0,-- -,-,-,-,-,-,-,HRBG,SÄR,55759,-,Green Cargo AB,Green Cargo AB
202404108383,GT,2024-04-10 23:56:00,2024-04-11 01:06:00,70,Avgång,Partille,P,57.740710294819,12.10264390649,0,0.0,-- -,-,-,-,-,-,-,HRBG,SÄR,55759,-,Green Cargo AB,Green Cargo AB
202404108383,GT,2024-04-10 23:57:00,2024-04-11 01:15:00,78,Avgång,Sävedalen,Sel,57.732895481874,12.066539293219,1,8.0,IBÖ 02,Infrastruktur,I,Banöverbyggnad,BÖ,Spårväxel,02,HRBG,SÄR,55759,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:16:00,2024-04-10 22:18:00,2,Avgång,Sävedalen,Sel,57.732895481874,12.066539293219,0,2.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:22:00,2024-04-10 22:20:00,-2,Avgång,Partille,P,57.740710294819,12.10264390649,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:26:00,2024-04-10 22:23:00,-3,Avgång,Jonsered Västra,Jv,57.749846131644,12.173623404806,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:26:00,2024-04-10 22:24:00,-2,Avgång,Jonsered östra,J,57.751211548547,12.19217610578,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:28:00,2024-04-10 22:25:00,-3,Avgång,Aspen,Apn,57.754422054421,12.240512226675,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:29:00,2024-04-10 22:29:00,0,Avgång,Aspedalen,Asd,57.762478064259,12.258478349733,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:30:00,2024-04-10 22:30:00,0,Avgång,Lerum,Lr,57.76940162823,12.272803970853,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:33:00,2024-04-10 22:34:00,1,Avgång,Stenkullen,Sn,57.791737150892,12.314619854101,0,1.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:35:00,2024-04-10 22:37:00,2,Avgång,Floda,Fd,57.81000255389,12.361481813549,0,1.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:39:00,2024-04-10 22:43:00,4,Avgång,Norsesund västra,Ndv,57.858782504793,12.433845167966,0,2.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:39:00,2024-04-10 22:44:00,5,Avgång,Norsesund,Ns,57.861336645898,12.438839347672,0,1.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:42:00,2024-04-10 22:46:00,4,Avgång,Västra Bodarna,Vbd,57.887564063098,12.474109686003,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:43:00,2024-04-10 22:47:00,4,Avgång,Bryngenäs,Bgs,57.897760381599,12.487553814658,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:47:00,2024-04-10 22:50:00,3,Avgång,Alingsås,A,57.926905167417,12.532185446103,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:53:00,2024-04-10 22:56:00,3,Avgång,Algutsgården,Agg,57.988136295037,12.651869960093,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 22:59:00,2024-04-10 23:03:00,4,Avgång,Vårgårda,Vgå,58.031143568217,12.809253548431,0,1.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:06:00,2024-04-10 23:09:00,3,Avgång,Herrljunga västra,Hrv,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:08:00,2024-04-10 23:11:00,3,Avgång,Herrljunga central,Hrc,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:15:00,2024-04-10 23:18:00,3,Avgång,Källeryd,Kä,58.114637791752,13.193576737105,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:20:00,2024-04-10 23:27:00,7,Avgång,Floby,Fby,58.138743611459,13.332227206158,1,4.0,FTF -,Följdorsaker,F,Tågföring,TF,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:30:00,2024-04-10 23:38:00,8,Ankomst,Falköpings c,F,58.175743836385,13.552006166893,0,1.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:33:00,2024-04-10 23:38:00,5,Avgång,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:37:00,2024-04-10 23:39:00,2,Avgång,Falköpings norra,Fn,58.195118940153,13.577451777392,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:46:00,2024-04-10 23:47:00,1,Avgång,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:50:00,2024-04-10 23:51:00,1,Avgång,Regumatorp,Rmtp,58.317033122887,13.790299404437,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-10 23:55:00,2024-04-11 00:30:00,35,Avgång,Skövde c,Sk,58.389037124246,13.851859920356,1,34.0,DTT -,Driftledning,D,Misstänkt fel i körplan/felplanering,TT,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:04:00,2024-04-11 00:38:00,34,Avgång,Väring,Vä,58.511465339891,13.959383081134,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:11:00,2024-04-11 00:46:00,35,Avgång,Moholm,Mh,58.607131687725,14.040189096627,0,1.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:18:00,2024-04-11 00:54:00,36,Avgång,Töreboda,T,58.704573120797,14.127171273142,0,1.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:23:00,2024-04-11 01:01:00,38,Avgång,Slätte,Sle,58.764409564141,14.200876963921,0,2.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:27:00,2024-04-11 01:05:00,38,Avgång,Älgarås,Äl,58.813522272116,14.255408725647,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:33:00,2024-04-11 01:10:00,37,Avgång,Gårdsjö,Gdö,58.872130484702,14.333802381332,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:38:00,2024-04-11 01:20:00,42,Avgång,Finnerödja,Fa,58.926191502544,14.44291591479,1,5.0,DTT -,Driftledning,D,Misstänkt fel i körplan/felplanering,TT,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:48:00,2024-04-11 01:28:00,40,Avgång,Laxå,Lå,58.988919108157,14.614602705156,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:52:00,2024-04-11 01:40:00,48,Avgång,Linddalen,Lln,59.011397052314,14.769071049972,1,8.0,DTT -,Driftledning,D,Misstänkt fel i körplan/felplanering,TT,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 00:56:00,2024-04-11 01:47:00,51,Avgång,Vretstorp,Vt,59.021581709965,14.864881642281,1,3.0,DTT -,Driftledning,D,Misstänkt fel i körplan/felplanering,TT,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 01:00:00,2024-04-11 01:53:00,53,Avgång,Östansjö,Öj,59.045628998774,14.981333749593,0,2.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 01:02:00,2024-04-11 01:54:00,52,Avgång,Tälle,Täl,59.050173120743,15.019017336807,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 01:04:00,2024-04-11 01:55:00,51,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 01:08:00,2024-04-11 01:57:00,49,Ankomst,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108386,GT,2024-04-11 01:11:00,2024-04-11 02:02:00,51,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,2.0,-- -,-,-,-,-,-,-,SÄR,ÅGGB,34590,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-10 23:44:00,2024-04-10 23:16:00,-28,Avgång,Göteborg Skandiahamnen,Gsh,57.699347011908,11.859241516861,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-10 23:50:00,2024-04-10 23:21:00,-29,Avgång,Pölsebo,Pöb,57.69954066528,11.899147135769,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-10 23:53:00,2024-04-10 23:24:00,-29,Avgång,Göteborg Lindholmen,Gli,57.711604489489,11.937966032213,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-10 23:58:00,2024-04-10 23:32:00,-26,Avgång,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:02:00,2024-04-10 23:32:00,-30,Avgång,Olskroken,Or,57.718427411032,11.998780168713,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:03:00,2024-04-10 23:33:00,-30,Avgång,Göteborg Sävenäs,Gsv,57.724729396975,12.018618466214,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:07:00,2024-04-10 23:37:00,-30,Avgång,Sävedalen,Sel,57.732895481874,12.066539293219,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:10:00,2024-04-10 23:38:00,-32,Avgång,Partille,P,57.740710294819,12.10264390649,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:13:00,2024-04-10 23:41:00,-32,Avgång,Jonsered Västra,Jv,57.749846131644,12.173623404806,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:14:00,2024-04-10 23:42:00,-32,Avgång,Jonsered östra,J,57.751211548547,12.19217610578,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:16:00,2024-04-10 23:43:00,-33,Avgång,Aspen,Apn,57.754422054421,12.240512226675,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:17:00,2024-04-10 23:44:00,-33,Avgång,Aspedalen,Asd,57.762478064259,12.258478349733,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:17:00,2024-04-10 23:45:00,-32,Avgång,Lerum,Lr,57.76940162823,12.272803970853,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:20:00,2024-04-10 23:47:00,-33,Avgång,Stenkullen,Sn,57.791737150892,12.314619854101,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:22:00,2024-04-10 23:50:00,-32,Avgång,Floda,Fd,57.81000255389,12.361481813549,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:26:00,2024-04-10 23:54:00,-32,Avgång,Norsesund,Ns,57.861336645898,12.438839347672,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:26:00,2024-04-10 23:54:00,-32,Avgång,Norsesund västra,Ndv,57.858782504793,12.433845167966,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:28:00,2024-04-10 23:56:00,-32,Avgång,Västra Bodarna,Vbd,57.887564063098,12.474109686003,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:29:00,2024-04-10 23:57:00,-32,Avgång,Bryngenäs,Bgs,57.897760381599,12.487553814658,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:33:00,2024-04-11 00:06:00,-27,Avgång,Alingsås,A,57.926905167417,12.532185446103,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:39:00,2024-04-11 00:20:00,-19,Avgång,Algutsgården,Agg,57.988136295037,12.651869960093,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:45:00,2024-04-11 00:28:00,-17,Avgång,Vårgårda,Vgå,58.031143568217,12.809253548431,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:52:00,2024-04-11 00:34:00,-18,Avgång,Herrljunga västra,Hrv,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 00:54:00,2024-04-11 00:36:00,-18,Avgång,Herrljunga central,Hrc,58.079057002365,13.020948677544,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:01:00,2024-04-11 00:43:00,-18,Avgång,Källeryd,Kä,58.114637791752,13.193576737105,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:06:00,2024-04-11 00:48:00,-18,Avgång,Floby,Fby,58.138743611459,13.332227206158,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:16:00,2024-04-11 01:01:00,-15,Ankomst,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:19:00,2024-04-11 01:01:00,-18,Avgång,Falköpings c,F,58.175743836385,13.552006166893,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:22:00,2024-04-11 01:03:00,-19,Avgång,Falköpings norra,Fn,58.195118940153,13.577451777392,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:30:00,2024-04-11 01:12:00,-18,Avgång,Stenstorp,Ss,58.27291618201,13.712659753489,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:34:00,2024-04-11 01:20:00,-14,Avgång,Regumatorp,Rmtp,58.317033122887,13.790299404437,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:39:00,2024-04-11 01:35:00,-4,Avgång,Skövde c,Sk,58.389037124246,13.851859920356,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:48:00,2024-04-11 01:44:00,-4,Avgång,Väring,Vä,58.511465339891,13.959383081134,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108396,GT,2024-04-11 01:56:00,2024-04-11 01:53:00,-3,Avgång,Moholm,Mh,58.607131687725,14.040189096627,0,0.0,-- -,-,-,-,-,-,-,GSV,SÖD,89430,-,Green Cargo AB,Green Cargo AB
202404108403,GT,2024-04-11 00:50:00,2024-04-11 00:35:00,-15,Avgång,Järna,Jn,59.093817556783,17.568388885001,0,0.0,-- -,-,-,-,-,-,-,MGB,RS,59400,-,Green Cargo AB,Green Cargo AB
202404108448,GT,2024-04-11 01:44:00,2024-04-11 07:13:00,329,Ankomst,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,KOGR,TRG,41925,-,CargoNet AS,CargoNet AS
202404108455,GT,2024-04-10 22:55:00,2024-04-10 22:58:00,3,Avgång,Olskroken,Or,57.718427411032,11.998780168713,0,1.0,-- -,-,-,-,-,-,-,TRG,KOGR,41992,-,CargoNet AS,CargoNet AS
202404108455,GT,2024-04-10 23:02:00,2024-04-10 23:00:00,-2,Ankomst,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,TRG,KOGR,41992,-,CargoNet AS,CargoNet AS
202404108455,GT,2024-04-10 23:27:00,2024-04-10 23:10:00,-17,Avgång,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,TRG,KOGR,41992,-,CargoNet AS,CargoNet AS
202404108499,GT,2024-04-10 22:42:00,2024-04-11 10:53:00,731,Ankomst,Katrineholms c,K,58.996511676173,16.209183631708,0,0.0,-- -,-,-,-,-,-,-,PHM,HRBG,42702,-,Hector Rail AB,Hector Rail AB
202404108532,GT,2024-04-10 22:21:00,2024-04-11 00:50:00,149,Ankomst,Falköpings c,F,58.175743836385,13.552006166893,0,2.0,-- -,-,-,-,-,-,-,PHM,F,41020,-,Hector Rail AB,Hector Rail AB
202404108834,GT,2024-04-11 00:07:00,2024-04-11 04:12:00,245,Ankomst,Katrineholms c,K,58.996511676173,16.209183631708,0,0.0,-- -,-,-,-,-,-,-,PHM,K,42748,-,TX Logistik AB,TX Logistik AB
202404117696,GT,2024-04-11 00:32:00,2024-04-10 23:57:00,-35,Avgång,Hallsbergs rangerbangård,Hrbg,59.058656562317,15.059332683087,0,0.0,-- -,-,-,-,-,-,-,HRBG,GÄB,35682,-,Green Cargo AB,Green Cargo AB
202404117696,GT,2024-04-11 00:35:00,2024-04-11 00:04:00,-31,Avgång,Hallsbergs pbg,Hpbg,59.067109056171,15.11124780146,0,0.0,-- -,-,-,-,-,-,-,HRBG,GÄB,35682,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:20:00,2024-04-10 22:37:00,-163,Avgång,Göteborg Kville,Gk,57.727299369549,11.982571927041,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:25:00,2024-04-10 22:40:00,-165,Avgång,Göteborg Sävenäs,Gsv,57.724729396975,12.018618466214,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:29:00,2024-04-10 22:44:00,-165,Avgång,Sävedalen,Sel,57.732895481874,12.066539293219,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:32:00,2024-04-10 22:46:00,-166,Avgång,Partille,P,57.740710294819,12.10264390649,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:36:00,2024-04-10 22:51:00,-165,Avgång,Jonsered Västra,Jv,57.749846131644,12.173623404806,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:37:00,2024-04-10 22:52:00,-165,Avgång,Jonsered östra,J,57.751211548547,12.19217610578,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:39:00,2024-04-10 22:55:00,-164,Avgång,Aspen,Apn,57.754422054421,12.240512226675,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:40:00,2024-04-10 22:56:00,-164,Avgång,Aspedalen,Asd,57.762478064259,12.258478349733,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:41:00,2024-04-10 22:57:00,-164,Avgång,Lerum,Lr,57.76940162823,12.272803970853,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:45:00,2024-04-10 23:01:00,-164,Avgång,Stenkullen,Sn,57.791737150892,12.314619854101,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:47:00,2024-04-10 23:04:00,-163,Avgång,Floda,Fd,57.81000255389,12.361481813549,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:52:00,2024-04-10 23:10:00,-162,Avgång,Norsesund västra,Ndv,57.858782504793,12.433845167966,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:52:00,2024-04-10 23:11:00,-161,Avgång,Norsesund,Ns,57.861336645898,12.438839347672,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:55:00,2024-04-10 23:14:00,-161,Avgång,Västra Bodarna,Vbd,57.887564063098,12.474109686003,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 01:56:00,2024-04-10 23:15:00,-161,Avgång,Bryngenäs,Bgs,57.897760381599,12.487553814658,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404117959,GT,2024-04-11 02:00:00,2024-04-10 23:18:00,-162,Avgång,Alingsås,A,57.926905167417,12.532185446103,0,0.0,-- -,-,-,-,-,-,-,GSV,JÖGB,59434,-,Green Cargo AB,Green Cargo AB
202404118083,GT,2024-04-11 00:42:00,2024-04-10 22:56:00,-106,Avgång,Göteborg Sävenäs,Gsv,57.724729396975,12.018618466214,0,0.0,-- -,-,-,-,-,-,-,SÄR,HBGB,35525,-,Green Cargo AB,Green Cargo AB
202404118083,GT,2024-04-11 00:45:00,2024-04-10 22:57:00,-108,Avgång,Olskroken,Or,57.718427411032,11.998780168713,0,0.0,-- -,-,-,-,-,-,-,SÄR,HBGB,35525,-,Green Cargo AB,Green Cargo AB
